Index,Date,Hour,Precip_mm,Global Radiation (Kj/m²),Atm_pressure_mb,Air_temp_C,Dew_Point_Temp_C,Rel_Humidity_percent,Wind_dir_deg,Gust,Wind_Speed,Brazilian_Geopolitical_Regions,State,Station_Name,Station_Code,Latitude,Longitude,Elevation,Precip_mm_diff_1,Global Radiation (Kj/m²)_diff_1,Atm_pressure_mb_diff_1,Air_temp_C_diff_1,Dew_Point_Temp_C_diff_1,Rel_Humidity_percent_diff_1,Gust_diff_1,Wind_Speed_diff_1,Precip_mm_diff_2,Global Radiation (Kj/m²)_diff_2,Atm_pressure_mb_diff_2,Air_temp_C_diff_2,Dew_Point_Temp_C_diff_2,Rel_Humidity_percent_diff_2,Gust_diff_2,Wind_Speed_diff_2,Precip_mm_diff_3,Global Radiation (Kj/m²)_diff_3,Atm_pressure_mb_diff_3,Air_temp_C_diff_3,Dew_Point_Temp_C_diff_3,Rel_Humidity_percent_diff_3,Gust_diff_3,Wind_Speed_diff_3,Precip_mm_diff_4,Global Radiation (Kj/m²)_diff_4,Atm_pressure_mb_diff_4,Air_temp_C_diff_4,Dew_Point_Temp_C_diff_4,Rel_Humidity_percent_diff_4,Gust_diff_4,Wind_Speed_diff_4,Precip_mm_diff_5,Global Radiation (Kj/m²)_diff_5,Atm_pressure_mb_diff_5,Air_temp_C_diff_5,Dew_Point_Temp_C_diff_5,Rel_Humidity_percent_diff_5,Gust_diff_5,Wind_Speed_diff_5,Precip_mm_diff_6,Global Radiation (Kj/m²)_diff_6,Atm_pressure_mb_diff_6,Air_temp_C_diff_6,Dew_Point_Temp_C_diff_6,Rel_Humidity_percent_diff_6,Gust_diff_6,Wind_Speed_diff_6,Precip_mm_diff_7,Global Radiation (Kj/m²)_diff_7,Atm_pressure_mb_diff_7,Air_temp_C_diff_7,Dew_Point_Temp_C_diff_7,Rel_Humidity_percent_diff_7,Gust_diff_7,Wind_Speed_diff_7,Precip_mm_diff_8,Global Radiation (Kj/m²)_diff_8,Atm_pressure_mb_diff_8,Air_temp_C_diff_8,Dew_Point_Temp_C_diff_8,Rel_Humidity_percent_diff_8,Gust_diff_8,Wind_Speed_diff_8
139191,2017-12-28,2017-12-28 15:00:00,0.0,4033.0,897.7,29.4,15.7,43.0,64.0,6.7,2.9,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,267.0,-0.39999999999997726,1.5,-1.6999999999999993,-10.0,-1.0999999999999996,-0.20000000000000018,0.0,677.0,-0.6999999999999318,2.599999999999998,-4.0,-22.0,-0.2999999999999998,-0.3999999999999999,0.0,2267.0,-0.7999999999999545,3.5,-3.5,-23.0,0.10000000000000053,-0.5,0.0,3325.0,-0.2999999999999545,6.899999999999999,-3.1999999999999993,-37.0,2.5,0.10000000000000009,0.0,3525.0,-0.09999999999990905,7.5,-2.6999999999999993,-38.0,4.800000000000001,2.3,0.0,4005.0,0.6000000000000227,10.799999999999997,-1.3000000000000007,-47.0,4.4,2.4,,,,,,,,,,,,,,,,
139192,2017-12-28,2017-12-28 16:00:00,0.0,4045.0,897.0,30.0,15.5,41.0,118.0,7.5,3.6,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,12.0,-0.7000000000000455,0.6000000000000014,-0.1999999999999993,-2.0,0.7999999999999998,0.7000000000000002,0.0,279.0,-1.1000000000000227,2.1000000000000014,-1.8999999999999986,-12.0,-0.2999999999999998,0.5,0.0,689.0,-1.3999999999999773,3.1999999999999993,-4.199999999999999,-24.0,0.5,0.30000000000000027,0.0,2279.0,-1.5,4.100000000000001,-3.6999999999999993,-25.0,0.9000000000000004,0.20000000000000018,0.0,3337.0,-1.0,7.5,-3.3999999999999986,-39.0,3.3,0.8000000000000003,0.0,3537.0,-0.7999999999999545,8.100000000000001,-2.8999999999999986,-40.0,5.6,3.0,0.0,4017.0,-0.10000000000002274,11.399999999999999,-1.5,-49.0,5.2,3.1,,,,,,,,
139193,2017-12-28,2017-12-28 17:00:00,0.0,3805.0,896.4,30.6,16.2,42.0,110.0,7.1,2.6,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-240.0,-0.6000000000000227,0.6000000000000014,0.6999999999999993,1.0,-0.40000000000000036,-1.0,0.0,-228.0,-1.3000000000000682,1.2000000000000028,0.5,-1.0,0.39999999999999947,-0.2999999999999998,0.0,39.0,-1.7000000000000455,2.700000000000003,-1.1999999999999993,-11.0,-0.7000000000000002,-0.5,0.0,449.0,-2.0,3.8000000000000007,-3.5,-23.0,0.09999999999999964,-0.6999999999999997,0.0,2039.0,-2.1000000000000227,4.700000000000003,-3.0,-24.0,0.5,-0.7999999999999998,0.0,3097.0,-1.6000000000000227,8.100000000000001,-2.6999999999999993,-38.0,2.8999999999999995,-0.19999999999999973,0.0,3297.0,-1.3999999999999773,8.700000000000003,-2.1999999999999993,-39.0,5.199999999999999,2.0,0.0,3777.0,-0.7000000000000455,12.0,-0.8000000000000007,-48.0,4.8,2.1
139194,2017-12-28,2017-12-28 18:00:00,0.0,3335.0,896.0,30.3,13.0,35.0,129.0,7.0,2.4,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-470.0,-0.39999999999997726,-0.3000000000000007,-3.1999999999999993,-7.0,-0.09999999999999964,-0.20000000000000018,0.0,-710.0,-1.0,0.3000000000000007,-2.5,-6.0,-0.5,-1.2000000000000002,0.0,-698.0,-1.7000000000000455,0.9000000000000021,-2.6999999999999993,-8.0,0.2999999999999998,-0.5,0.0,-431.0,-2.1000000000000227,2.400000000000002,-4.399999999999999,-18.0,-0.7999999999999998,-0.7000000000000002,0.0,-21.0,-2.3999999999999773,3.5,-6.699999999999999,-30.0,0.0,-0.8999999999999999,0.0,1569.0,-2.5,4.400000000000002,-6.199999999999999,-31.0,0.40000000000000036,-1.0,0.0,2627.0,-2.0,7.800000000000001,-5.899999999999999,-45.0,2.8,-0.3999999999999999,0.0,2827.0,-1.7999999999999545,8.400000000000002,-5.399999999999999,-46.0,5.1,1.7999999999999998
139195,2017-12-28,2017-12-28 19:00:00,0.0,2617.0,895.5,30.5,13.3,35.0,141.0,5.8,2.0,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-718.0,-0.5,0.1999999999999993,0.3000000000000007,0.0,-1.2000000000000002,-0.3999999999999999,0.0,-1188.0,-0.8999999999999773,-0.10000000000000142,-2.8999999999999986,-7.0,-1.2999999999999998,-0.6000000000000001,0.0,-1428.0,-1.5,0.5,-2.1999999999999993,-6.0,-1.7000000000000002,-1.6,0.0,-1416.0,-2.2000000000000455,1.1000000000000014,-2.3999999999999986,-8.0,-0.9000000000000004,-0.8999999999999999,0.0,-1149.0,-2.6000000000000227,2.6000000000000014,-4.099999999999998,-18.0,-2.0,-1.1,0.0,-739.0,-2.8999999999999773,3.6999999999999993,-6.399999999999999,-30.0,-1.2000000000000002,-1.2999999999999998,0.0,851.0,-3.0,4.600000000000001,-5.899999999999999,-31.0,-0.7999999999999998,-1.4,0.0,1909.0,-2.5,8.0,-5.599999999999998,-45.0,1.5999999999999996,-0.7999999999999998
139196,2017-12-28,2017-12-28 20:00:00,0.0,1782.0,894.9,29.8,14.3,39.0,110.0,4.9,2.5,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-835.0,-0.6000000000000227,-0.6999999999999993,1.0,4.0,-0.8999999999999995,0.5,0.0,-1553.0,-1.1000000000000227,-0.5,1.3000000000000007,4.0,-2.0999999999999996,0.10000000000000009,0.0,-2023.0,-1.5,-0.8000000000000007,-1.8999999999999986,-3.0,-2.1999999999999993,-0.10000000000000009,0.0,-2263.0,-2.1000000000000227,-0.1999999999999993,-1.1999999999999993,-2.0,-2.5999999999999996,-1.1,0.0,-2251.0,-2.800000000000068,0.40000000000000213,-1.3999999999999986,-4.0,-1.7999999999999998,-0.3999999999999999,0.0,-1984.0,-3.2000000000000455,1.9000000000000021,-3.099999999999998,-14.0,-2.8999999999999995,-0.6000000000000001,0.0,-1574.0,-3.5,3.0,-5.399999999999999,-26.0,-2.0999999999999996,-0.7999999999999998,0.0,16.0,-3.6000000000000227,3.900000000000002,-4.899999999999999,-27.0,-1.6999999999999993,-0.8999999999999999
139197,2017-12-28,2017-12-28 21:00:00,0.0,754.0,894.7,28.1,15.4,46.0,114.0,4.2,2.2,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-1028.0,-0.1999999999999318,-1.6999999999999993,1.0999999999999996,7.0,-0.7000000000000002,-0.2999999999999998,0.0,-1863.0,-0.7999999999999545,-2.3999999999999986,2.0999999999999996,11.0,-1.5999999999999996,0.20000000000000018,0.0,-2581.0,-1.2999999999999545,-2.1999999999999993,2.4000000000000004,11.0,-2.8,-0.19999999999999973,0.0,-3051.0,-1.6999999999999318,-2.5,-0.7999999999999989,4.0,-2.8999999999999995,-0.3999999999999999,0.0,-3291.0,-2.2999999999999545,-1.8999999999999986,-0.09999999999999964,5.0,-3.3,-1.4,0.0,-3279.0,-3.0,-1.2999999999999972,-0.29999999999999893,3.0,-2.5,-0.6999999999999997,0.0,-3012.0,-3.3999999999999773,0.20000000000000284,-1.9999999999999982,-7.0,-3.5999999999999996,-0.8999999999999999,0.0,-2602.0,-3.699999999999932,1.3000000000000007,-4.299999999999999,-19.0,-2.8,-1.0999999999999996
139198,2017-12-28,2017-12-28 22:00:00,0.0,46.0,894.8,26.2,16.0,53.0,132.0,4.0,2.2,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-708.0,0.09999999999990905,-1.9000000000000021,0.5999999999999996,7.0,-0.20000000000000018,0.0,0.0,-1736.0,-0.10000000000002274,-3.6000000000000014,1.6999999999999993,14.0,-0.9000000000000004,-0.2999999999999998,0.0,-2571.0,-0.7000000000000455,-4.300000000000001,2.6999999999999993,18.0,-1.7999999999999998,0.20000000000000018,0.0,-3289.0,-1.2000000000000455,-4.100000000000001,3.0,18.0,-3.0,-0.19999999999999973,0.0,-3759.0,-1.6000000000000227,-4.400000000000002,-0.1999999999999993,11.0,-3.0999999999999996,-0.3999999999999999,0.0,-3999.0,-2.2000000000000455,-3.8000000000000007,0.5,12.0,-3.5,-1.4,0.0,-3987.0,-2.900000000000091,-3.1999999999999993,0.3000000000000007,10.0,-2.7,-0.6999999999999997,0.0,-3720.0,-3.300000000000068,-1.6999999999999993,-1.3999999999999986,0.0,-3.8,-0.8999999999999999
139209,2017-12-29,2017-12-29 09:00:00,0.0,12.0,897.3,21.1,16.9,77.0,285.0,4.3,2.2,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139210,2017-12-29,2017-12-29 10:00:00,0.0,412.0,897.3,22.7,18.2,76.0,273.0,4.2,1.9,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,400.0,0.0,1.5999999999999979,1.3000000000000007,-1.0,-0.09999999999999964,-0.30000000000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139211,2017-12-29,2017-12-29 11:00:00,0.0,1385.0,897.7,24.5,18.9,71.0,280.0,4.5,2.3,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,973.0,0.40000000000009095,1.8000000000000007,0.6999999999999993,-5.0,0.2999999999999998,0.3999999999999999,0.0,1373.0,0.40000000000009095,3.3999999999999986,2.0,-6.0,0.20000000000000018,0.09999999999999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139212,2017-12-29,2017-12-29 12:00:00,0.0,2326.0,897.9,26.6,18.5,61.0,220.0,4.4,1.6,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,941.0,0.1999999999999318,2.1000000000000014,-0.3999999999999986,-10.0,-0.09999999999999964,-0.6999999999999997,0.0,1914.0,0.6000000000000227,3.900000000000002,0.3000000000000007,-15.0,0.20000000000000018,-0.2999999999999998,0.0,2314.0,0.6000000000000227,5.5,1.6000000000000014,-16.0,0.10000000000000053,-0.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139213,2017-12-29,2017-12-29 13:00:00,0.0,2802.0,897.8,27.4,19.2,61.0,54.0,4.0,1.4,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,476.0,-0.10000000000002274,0.7999999999999972,0.6999999999999993,0.0,-0.40000000000000036,-0.20000000000000018,0.0,1417.0,0.09999999999990905,2.8999999999999986,0.3000000000000007,-10.0,-0.5,-0.8999999999999999,0.0,2390.0,0.5,4.699999999999999,1.0,-15.0,-0.20000000000000018,-0.5,0.0,2790.0,0.5,6.299999999999997,2.3000000000000007,-16.0,-0.2999999999999998,-0.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214,2017-12-29,2017-12-29 14:00:00,0.0,2694.0,897.7,28.4,19.3,58.0,18.0,5.5,2.4,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-108.0,-0.09999999999990905,1.0,0.10000000000000142,-3.0,1.5,1.0,0.0,368.0,-0.1999999999999318,1.7999999999999972,0.8000000000000007,-3.0,1.0999999999999996,0.7999999999999998,0.0,1309.0,0.0,3.8999999999999986,0.40000000000000213,-13.0,1.0,0.10000000000000009,0.0,2282.0,0.40000000000009095,5.699999999999999,1.1000000000000014,-18.0,1.2999999999999998,0.5,0.0,2682.0,0.40000000000009095,7.299999999999997,2.400000000000002,-19.0,1.2000000000000002,0.19999999999999973,,,,,,,,,,,,,,,,,,,,,,,,
139215,2017-12-29,2017-12-29 15:00:00,0.0,3393.0,897.2,28.5,19.3,58.0,57.0,5.4,3.1,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,699.0,-0.5,0.10000000000000142,0.0,0.0,-0.09999999999999964,0.7000000000000002,0.0,591.0,-0.599999999999909,1.1000000000000014,0.10000000000000142,-3.0,1.4000000000000004,1.7000000000000002,0.0,1067.0,-0.6999999999999318,1.8999999999999986,0.8000000000000007,-3.0,1.0,1.5,0.0,2008.0,-0.5,4.0,0.40000000000000213,-13.0,0.9000000000000004,0.8000000000000003,0.0,2981.0,-0.09999999999990905,5.800000000000001,1.1000000000000014,-18.0,1.2000000000000002,1.2000000000000002,0.0,3381.0,-0.09999999999990905,7.399999999999999,2.400000000000002,-19.0,1.1000000000000005,0.8999999999999999,,,,,,,,,,,,,,,,
139216,2017-12-29,2017-12-29 16:00:00,0.0,2501.0,896.7,27.3,19.1,61.0,15.0,8.9,4.2,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-892.0,-0.5,-1.1999999999999993,-0.1999999999999993,3.0,3.5,1.1,0.0,-193.0,-1.0,-1.0999999999999979,-0.1999999999999993,3.0,3.4000000000000004,1.8000000000000003,0.0,-301.0,-1.099999999999909,-0.09999999999999787,-0.09999999999999787,0.0,4.9,2.8000000000000003,0.0,175.0,-1.1999999999999318,0.6999999999999993,0.6000000000000014,0.0,4.5,2.6,0.0,1116.0,-1.0,2.8000000000000007,0.20000000000000284,-10.0,4.4,1.9000000000000004,0.0,2089.0,-0.599999999999909,4.600000000000001,0.9000000000000021,-15.0,4.7,2.3000000000000003,0.0,2489.0,-0.599999999999909,6.199999999999999,2.200000000000003,-16.0,4.6000000000000005,2.0,,,,,,,,
139217,2017-12-29,2017-12-29 17:00:00,0.6,1202.0,896.0,25.7,21.1,76.0,340.0,8.9,1.2,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.6,-1299.0,-0.7000000000000455,-1.6000000000000014,2.0,15.0,0.0,-3.0,0.6,-2191.0,-1.2000000000000455,-2.8000000000000007,1.8000000000000007,18.0,3.5,-1.9000000000000001,0.6,-1492.0,-1.7000000000000455,-2.6999999999999993,1.8000000000000007,18.0,3.4000000000000004,-1.2,0.6,-1600.0,-1.7999999999999545,-1.6999999999999993,1.9000000000000021,15.0,4.9,-0.19999999999999996,0.6,-1124.0,-1.8999999999999773,-0.9000000000000021,2.6000000000000014,15.0,4.5,-0.40000000000000013,0.6,-183.0,-1.7000000000000455,1.1999999999999993,2.200000000000003,5.0,4.4,-1.0999999999999999,0.6,790.0,-1.2999999999999545,3.0,2.900000000000002,0.0,4.7,-0.7,0.6,1190.0,-1.2999999999999545,4.599999999999998,4.200000000000003,-1.0,4.6000000000000005,-1.0000000000000002
139218,2017-12-29,2017-12-29 18:00:00,0.2,269.0,895.4,21.8,17.7,77.0,288.0,7.0,2.7,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,-0.39999999999999997,-933.0,-0.6000000000000227,-3.8999999999999986,-3.400000000000002,1.0,-1.9000000000000004,1.5000000000000002,0.2,-2232.0,-1.3000000000000682,-5.5,-1.4000000000000021,16.0,-1.9000000000000004,-1.5,0.2,-3124.0,-1.8000000000000682,-6.699999999999999,-1.6000000000000014,19.0,1.5999999999999996,-0.3999999999999999,0.2,-2425.0,-2.300000000000068,-6.599999999999998,-1.6000000000000014,19.0,1.5,0.30000000000000027,0.2,-2533.0,-2.3999999999999773,-5.599999999999998,-1.5,16.0,3.0,1.3000000000000003,0.2,-2057.0,-2.5,-4.800000000000001,-0.8000000000000007,16.0,2.5999999999999996,1.1,0.2,-1116.0,-2.300000000000068,-2.6999999999999993,-1.1999999999999993,6.0,2.5,0.40000000000000036,0.2,-143.0,-1.8999999999999773,-0.8999999999999986,-0.5,1.0,2.8,0.8000000000000003
139219,2017-12-29,2017-12-29 19:00:00,0.0,189.0,895.0,23.2,18.8,76.0,279.0,7.0,1.3,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,-0.2,-80.0,-0.39999999999997726,1.3999999999999986,1.1000000000000014,-1.0,0.0,-1.4000000000000001,-0.6,-1013.0,-1.0,-2.5,-2.3000000000000007,0.0,-1.9000000000000004,0.10000000000000009,0.0,-2312.0,-1.7000000000000455,-4.100000000000001,-0.3000000000000007,15.0,-1.9000000000000004,-2.9000000000000004,0.0,-3204.0,-2.2000000000000455,-5.300000000000001,-0.5,18.0,1.5999999999999996,-1.8,0.0,-2505.0,-2.7000000000000455,-5.199999999999999,-0.5,18.0,1.5,-1.0999999999999999,0.0,-2613.0,-2.7999999999999545,-4.199999999999999,-0.3999999999999986,15.0,3.0,-0.09999999999999987,0.0,-2137.0,-2.8999999999999773,-3.400000000000002,0.3000000000000007,15.0,2.5999999999999996,-0.30000000000000004,0.0,-1196.0,-2.7000000000000455,-1.3000000000000007,-0.09999999999999787,5.0,2.5,-0.9999999999999998
139220,2017-12-29,2017-12-29 20:00:00,0.0,407.0,894.7,24.7,21.3,81.0,215.0,3.0,0.6,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,218.0,-0.2999999999999545,1.5,2.5,5.0,-4.0,-0.7000000000000001,-0.2,138.0,-0.6999999999999318,2.8999999999999986,3.6000000000000014,4.0,-4.0,-2.1,-0.6,-795.0,-1.2999999999999545,-1.0,0.1999999999999993,5.0,-5.9,-0.6,0.0,-2094.0,-2.0,-2.6000000000000014,2.1999999999999993,20.0,-5.9,-3.6,0.0,-2986.0,-2.5,-3.8000000000000007,2.0,23.0,-2.4000000000000004,-2.5,0.0,-2287.0,-3.0,-3.6999999999999993,2.0,23.0,-2.5,-1.7999999999999998,0.0,-2395.0,-3.099999999999909,-2.6999999999999993,2.1000000000000014,20.0,-1.0,-0.7999999999999999,0.0,-1919.0,-3.199999999999932,-1.9000000000000021,2.8000000000000007,20.0,-1.4000000000000004,-1.0
139221,2017-12-29,2017-12-29 21:00:00,0.0,766.0,895.0,24.4,19.9,76.0,282.0,2.9,0.6,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,359.0,0.2999999999999545,-0.3000000000000007,-1.4000000000000021,-5.0,-0.10000000000000009,0.0,0.0,577.0,0.0,1.1999999999999993,1.0999999999999979,0.0,-4.1,-0.7000000000000001,-0.2,497.0,-0.39999999999997726,2.599999999999998,2.1999999999999993,-1.0,-4.1,-2.1,-0.6,-436.0,-1.0,-1.3000000000000007,-1.2000000000000028,0.0,-6.0,-0.6,0.0,-1735.0,-1.7000000000000455,-2.900000000000002,0.7999999999999972,15.0,-6.0,-3.6,0.0,-2627.0,-2.2000000000000455,-4.100000000000001,0.5999999999999979,18.0,-2.5000000000000004,-2.5,0.0,-1928.0,-2.7000000000000455,-4.0,0.5999999999999979,18.0,-2.6,-1.7999999999999998,0.0,-2036.0,-2.7999999999999545,-3.0,0.6999999999999993,15.0,-1.1,-0.7999999999999999
139222,2017-12-29,2017-12-29 22:00:00,0.0,45.0,894.9,22.4,20.0,87.0,347.0,1.1,0.8,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-721.0,-0.10000000000002274,-2.0,0.10000000000000142,11.0,-1.7999999999999998,0.20000000000000007,0.0,-362.0,0.1999999999999318,-2.3000000000000007,-1.3000000000000007,6.0,-1.9,0.20000000000000007,0.0,-144.0,-0.10000000000002274,-0.8000000000000007,1.1999999999999993,11.0,-5.9,-0.5,-0.2,-224.0,-0.5,0.5999999999999979,2.3000000000000007,10.0,-5.9,-1.9000000000000001,-0.6,-1157.0,-1.1000000000000227,-3.3000000000000007,-1.1000000000000014,11.0,-7.800000000000001,-0.3999999999999999,0.0,-2456.0,-1.8000000000000682,-4.900000000000002,0.8999999999999986,26.0,-7.800000000000001,-3.4000000000000004,0.0,-3348.0,-2.300000000000068,-6.100000000000001,0.6999999999999993,29.0,-4.300000000000001,-2.3,0.0,-2649.0,-2.800000000000068,-6.0,0.6999999999999993,29.0,-4.4,-1.5999999999999999
139236,2017-12-30,2017-12-30 12:00:00,0.0,404.0,899.7,20.5,18.9,91.0,41.0,7.1,3.8,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139237,2017-12-30,2017-12-30 13:00:00,12.6,94.0,900.4,17.4,16.9,97.0,2.0,9.6,2.3,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,12.6,-310.0,0.6999999999999318,-3.1000000000000014,-2.0,6.0,2.5,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139238,2017-12-30,2017-12-30 14:00:00,5.0,118.0,900.3,18.2,17.5,96.0,32.0,4.7,1.2,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,-7.6,24.0,-0.10000000000002274,0.8000000000000007,0.6000000000000014,-1.0,-4.8999999999999995,-1.0999999999999999,5.0,-286.0,0.599999999999909,-2.3000000000000007,-1.3999999999999986,5.0,-2.3999999999999995,-2.5999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139239,2017-12-30,2017-12-30 15:00:00,0.8,500.0,899.2,18.9,17.5,92.0,97.0,3.4,0.9,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,-4.2,382.0,-1.099999999999909,0.6999999999999993,0.0,-4.0,-1.3000000000000003,-0.29999999999999993,-11.799999999999999,406.0,-1.1999999999999318,1.5,0.6000000000000014,-5.0,-6.199999999999999,-1.4,0.8,96.0,-0.5,-1.6000000000000014,-1.3999999999999986,1.0,-3.6999999999999997,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139240,2017-12-30,2017-12-30 16:00:00,0.2,833.0,898.8,20.5,18.6,89.0,223.0,3.0,1.3,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,-0.6000000000000001,333.0,-0.40000000000009095,1.6000000000000014,1.1000000000000014,-3.0,-0.3999999999999999,0.4,-4.8,715.0,-1.5,2.3000000000000007,1.1000000000000014,-7.0,-1.7000000000000002,0.10000000000000009,-12.4,739.0,-1.6000000000000227,3.1000000000000014,1.7000000000000028,-8.0,-6.6,-0.9999999999999998,0.2,429.0,-0.900000000000091,0.0,-0.29999999999999716,-2.0,-4.1,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139241,2017-12-30,2017-12-30 17:00:00,0.0,1249.0,898.0,21.3,19.7,90.0,237.0,5.7,1.8,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,-0.2,416.0,-0.7999999999999545,0.8000000000000007,1.0999999999999979,1.0,2.7,0.5,-0.8,749.0,-1.2000000000000455,2.400000000000002,2.1999999999999993,-2.0,2.3000000000000003,0.9,-5.0,1131.0,-2.2999999999999545,3.1000000000000014,2.1999999999999993,-6.0,1.0,0.6000000000000001,-12.6,1155.0,-2.3999999999999773,3.900000000000002,2.8000000000000007,-7.0,-3.8999999999999995,-0.4999999999999998,0.0,845.0,-1.7000000000000455,0.8000000000000007,0.8000000000000007,-1.0,-1.3999999999999995,-1.9999999999999998,,,,,,,,,,,,,,,,,,,,,,,,
139242,2017-12-30,2017-12-30 18:00:00,0.0,1622.0,897.2,21.6,18.8,84.0,227.0,5.9,1.5,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,373.0,-0.7999999999999545,0.3000000000000007,-0.8999999999999986,-6.0,0.20000000000000018,-0.30000000000000004,-0.2,789.0,-1.599999999999909,1.1000000000000014,0.1999999999999993,-5.0,2.9000000000000004,0.19999999999999996,-0.8,1122.0,-2.0,2.700000000000003,1.3000000000000007,-8.0,2.5000000000000004,0.6,-5.0,1504.0,-3.099999999999909,3.400000000000002,1.3000000000000007,-12.0,1.2000000000000002,0.30000000000000004,-12.6,1528.0,-3.199999999999932,4.200000000000003,1.9000000000000021,-13.0,-3.6999999999999993,-0.7999999999999998,0.0,1218.0,-2.5,1.1000000000000014,-0.09999999999999787,-7.0,-1.1999999999999993,-2.3,,,,,,,,,,,,,,,,
139243,2017-12-30,2017-12-30 19:00:00,0.0,826.0,896.5,21.5,18.8,85.0,205.0,4.5,1.1,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-796.0,-0.7000000000000455,-0.10000000000000142,0.0,1.0,-1.4000000000000004,-0.3999999999999999,0.0,-423.0,-1.5,0.1999999999999993,-0.8999999999999986,-5.0,-1.2000000000000002,-0.7,-0.2,-7.0,-2.2999999999999545,1.0,0.1999999999999993,-4.0,1.5,-0.19999999999999996,-0.8,326.0,-2.7000000000000455,2.6000000000000014,1.3000000000000007,-7.0,1.1,0.20000000000000007,-5.0,708.0,-3.7999999999999545,3.3000000000000007,1.3000000000000007,-11.0,-0.20000000000000018,-0.09999999999999987,-12.6,732.0,-3.8999999999999773,4.100000000000001,1.9000000000000021,-12.0,-5.1,-1.1999999999999997,0.0,422.0,-3.2000000000000455,1.0,-0.09999999999999787,-6.0,-2.5999999999999996,-2.6999999999999997,,,,,,,,
